filename,label
Image_699.jpg,PEACOCK
Image_700.jpg,EASTERN COMA
Image_701.jpg,GREY HAIRSTREAK
Image_702.jpg,IPHICLUS SISTER
Image_703.jpg,VICEROY
Image_704.jpg,TROPICAL LEAFWING
Image_705.jpg,CAIRNS BIRDWING
Image_706.jpg,MOURNING CLOAK
Image_707.jpg,CHESTNUT
Image_708.jpg,PURPLE HAIRSTREAK
Image_709.jpg,EASTERN PINE ELFIN
Image_710.jpg,RED SPOTTED PURPLE
Image_711.jpg,BLACK HAIRSTREAK
Image_712.jpg,PAPER KITE
Image_713.jpg,VICEROY
Image_714.jpg,PURPLISH COPPER
Image_715.jpg,BLACK HAIRSTREAK
Image_716.jpg,CHESTNUT
Image_717.jpg,MALACHITE
Image_718.jpg,AFRICAN GIANT SWALLOWTAIL
Image_719.jpg,ELBOWED PIERROT
Image_720.jpg,VICEROY
Image_721.jpg,SOOTYWING
Image_722.jpg,BLUE MORPHO
Image_723.jpg,JULIA
Image_724.jpg,PAINTED LADY
Image_725.jpg,ADONIS
Image_726.jpg,RED CRACKER
Image_727.jpg,IPHICLUS SISTER
Image_728.jpg,TROPICAL LEAFWING
Image_729.jpg,SLEEPY ORANGE
Image_730.jpg,RED CRACKER
Image_731.jpg,PIPEVINE SWALLOW
Image_732.jpg,MOURNING CLOAK
Image_733.jpg,TROPICAL LEAFWING
Image_734.jpg,CHESTNUT
Image_735.jpg,DANAID EGGFLY
Image_736.jpg,BLACK HAIRSTREAK
Image_737.jpg,BLUE SPOTTED CROW
Image_738.jpg,YELLOW SWALLOW TAIL
Image_739.jpg,BLACK HAIRSTREAK
Image_740.jpg,PINE WHITE
Image_741.jpg,BECKERS WHITE
Image_742.jpg,METALMARK
Image_743.jpg,INDRA SWALLOW
Image_744.jpg,EASTERN COMA
Image_745.jpg,GREAT JAY
Image_746.jpg,EASTERN PINE ELFIN
Image_747.jpg,MILBERTS TORTOISESHELL
Image_748.jpg,RED POSTMAN
Image_749.jpg,RED POSTMAN
Image_750.jpg,DANAID EGGFLY
Image_751.jpg,PIPEVINE SWALLOW
Image_752.jpg,CAIRNS BIRDWING
Image_753.jpg,CHECQUERED SKIPPER
Image_754.jpg,CHECQUERED SKIPPER
Image_755.jpg,ORANGE TIP
Image_756.jpg,COMMON BANDED AWL
Image_757.jpg,CLEOPATRA
Image_758.jpg,JULIA
Image_759.jpg,TROPICAL LEAFWING
Image_760.jpg,CABBAGE WHITE
Image_761.jpg,MONARCH
Image_762.jpg,MONARCH
Image_763.jpg,EASTERN PINE ELFIN
Image_764.jpg,CLOUDED SULPHUR
Image_765.jpg,IPHICLUS SISTER
Image_766.jpg,MOURNING CLOAK
Image_767.jpg,ZEBRA LONG WING
Image_768.jpg,BANDED ORANGE HELICONIAN
Image_769.jpg,SILVER SPOT SKIPPER
Image_770.jpg,CRIMSON PATCH
Image_771.jpg,VICEROY
Image_772.jpg,MOURNING CLOAK
Image_773.jpg,MOURNING CLOAK
Image_774.jpg,AN 88
Image_775.jpg,BANDED ORANGE HELICONIAN
Image_776.jpg,RED CRACKER
Image_777.jpg,IPHICLUS SISTER
Image_778.jpg,GOLD BANDED
Image_779.jpg,PAINTED LADY
Image_780.jpg,ORCHARD SWALLOW
Image_781.jpg,RED CRACKER
Image_782.jpg,PAINTED LADY
Image_783.jpg,RED SPOTTED PURPLE
Image_784.jpg,MILBERTS TORTOISESHELL
Image_785.jpg,CHECQUERED SKIPPER
Image_786.jpg,MILBERTS TORTOISESHELL
Image_787.jpg,VICEROY
Image_788.jpg,AMERICAN SNOOT
Image_789.jpg,MONARCH
Image_790.jpg,PEACOCK
Image_791.jpg,BLACK HAIRSTREAK
Image_792.jpg,RED POSTMAN
Image_793.jpg,GREAT EGGFLY
Image_794.jpg,COPPER TAIL
Image_795.jpg,PIPEVINE SWALLOW
Image_796.jpg,ZEBRA LONG WING
Image_797.jpg,CLODIUS PARNASSIAN
Image_798.jpg,EASTERN PINE ELFIN
Image_799.jpg,SLEEPY ORANGE
Image_800.jpg,AN 88
Image_801.jpg,GREY HAIRSTREAK
Image_802.jpg,BECKERS WHITE
Image_803.jpg,SILVER SPOT SKIPPER
Image_804.jpg,ULYSES
Image_805.jpg,MOURNING CLOAK
Image_806.jpg,BANDED PEACOCK
Image_807.jpg,COPPER TAIL
Image_808.jpg,MILBERTS TORTOISESHELL
Image_809.jpg,GREAT EGGFLY
Image_810.jpg,BANDED PEACOCK
Image_811.jpg,DANAID EGGFLY
Image_812.jpg,RED SPOTTED PURPLE
Image_813.jpg,PURPLISH COPPER
Image_814.jpg,MOURNING CLOAK
Image_815.jpg,YELLOW SWALLOW TAIL
Image_816.jpg,CLOUDED SULPHUR
Image_817.jpg,PURPLE HAIRSTREAK
Image_818.jpg,RED ADMIRAL
Image_819.jpg,BECKERS WHITE
Image_820.jpg,PAINTED LADY
Image_821.jpg,CHESTNUT
Image_822.jpg,GREAT EGGFLY
Image_823.jpg,SOUTHERN DOGFACE
Image_824.jpg,APPOLLO
Image_825.jpg,SOUTHERN DOGFACE
Image_826.jpg,DANAID EGGFLY
Image_827.jpg,ADONIS
Image_828.jpg,BANDED PEACOCK
Image_829.jpg,GREAT JAY
Image_830.jpg,BECKERS WHITE
Image_831.jpg,PURPLISH COPPER
Image_832.jpg,CAIRNS BIRDWING
Image_833.jpg,IPHICLUS SISTER
Image_834.jpg,ORANGE TIP
Image_835.jpg,MOURNING CLOAK
Image_836.jpg,MESTRA
Image_837.jpg,AN 88
Image_838.jpg,ORANGE OAKLEAF
Image_839.jpg,PEACOCK
Image_840.jpg,WOOD SATYR
Image_841.jpg,MILBERTS TORTOISESHELL
Image_842.jpg,SOUTHERN DOGFACE
Image_843.jpg,SOUTHERN DOGFACE
Image_844.jpg,BLUE MORPHO
Image_845.jpg,CLOUDED SULPHUR
Image_846.jpg,SOOTYWING
Image_847.jpg,SOUTHERN DOGFACE
Image_848.jpg,SILVER SPOT SKIPPER
Image_849.jpg,PEACOCK
Image_850.jpg,CABBAGE WHITE
Image_851.jpg,BROWN SIPROETA
Image_852.jpg,MOURNING CLOAK
Image_853.jpg,SOUTHERN DOGFACE
Image_854.jpg,APPOLLO
Image_855.jpg,AMERICAN SNOOT
Image_856.jpg,BANDED ORANGE HELICONIAN
Image_857.jpg,CHESTNUT
Image_858.jpg,BANDED PEACOCK
Image_859.jpg,TWO BARRED FLASHER
Image_860.jpg,RED CRACKER
Image_861.jpg,TWO BARRED FLASHER
Image_862.jpg,COMMON BANDED AWL
Image_863.jpg,BROWN SIPROETA
Image_864.jpg,EASTERN DAPPLE WHITE
Image_865.jpg,CAIRNS BIRDWING
Image_866.jpg,GREAT JAY
Image_867.jpg,ATALA
Image_868.jpg,APPOLLO
Image_869.jpg,PAPER KITE
Image_870.jpg,PURPLE HAIRSTREAK
Image_871.jpg,CLEOPATRA
Image_872.jpg,PURPLE HAIRSTREAK
Image_873.jpg,DANAID EGGFLY
Image_874.jpg,AFRICAN GIANT SWALLOWTAIL
Image_875.jpg,PAINTED LADY
Image_876.jpg,RED ADMIRAL
Image_877.jpg,ADONIS
Image_878.jpg,CAIRNS BIRDWING
Image_879.jpg,APPOLLO
Image_880.jpg,BECKERS WHITE
Image_881.jpg,RED POSTMAN
Image_882.jpg,BROWN SIPROETA
Image_883.jpg,PURPLISH COPPER
Image_884.jpg,ORANGE OAKLEAF
Image_885.jpg,ORANGE TIP
Image_886.jpg,SILVER SPOT SKIPPER
Image_887.jpg,BLUE SPOTTED CROW
Image_888.jpg,CLOUDED SULPHUR
Image_889.jpg,ZEBRA LONG WING
Image_890.jpg,ZEBRA LONG WING
Image_891.jpg,EASTERN PINE ELFIN
Image_892.jpg,TWO BARRED FLASHER
Image_893.jpg,PURPLE HAIRSTREAK
Image_894.jpg,MONARCH
Image_895.jpg,CLOUDED SULPHUR
Image_896.jpg,SCARCE SWALLOW
Image_897.jpg,CRECENT
Image_898.jpg,SOOTYWING
Image_899.jpg,BANDED PEACOCK
Image_900.jpg,CLOUDED SULPHUR
Image_901.jpg,AMERICAN SNOOT
Image_902.jpg,RED SPOTTED PURPLE
Image_903.jpg,GREY HAIRSTREAK
Image_904.jpg,AFRICAN GIANT SWALLOWTAIL
Image_905.jpg,BECKERS WHITE
Image_906.jpg,DANAID EGGFLY
Image_907.jpg,TROPICAL LEAFWING
Image_908.jpg,BROWN SIPROETA
Image_909.jpg,GREY HAIRSTREAK
Image_910.jpg,IPHICLUS SISTER
Image_911.jpg,ORANGE OAKLEAF
Image_912.jpg,COPPER TAIL
Image_913.jpg,PIPEVINE SWALLOW
Image_914.jpg,EASTERN PINE ELFIN
Image_915.jpg,CHECQUERED SKIPPER
Image_916.jpg,CHECQUERED SKIPPER
Image_917.jpg,MONARCH
Image_918.jpg,COPPER TAIL
Image_919.jpg,METALMARK
Image_920.jpg,QUESTION MARK
Image_921.jpg,ULYSES
Image_922.jpg,RED ADMIRAL
Image_923.jpg,MOURNING CLOAK
Image_924.jpg,ULYSES
Image_925.jpg,RED SPOTTED PURPLE
Image_926.jpg,GOLD BANDED
Image_927.jpg,BANDED ORANGE HELICONIAN
Image_928.jpg,MESTRA
Image_929.jpg,BLUE MORPHO
Image_930.jpg,EASTERN COMA
Image_931.jpg,CHESTNUT
Image_932.jpg,LARGE MARBLE
Image_933.jpg,TWO BARRED FLASHER
Image_934.jpg,PURPLISH COPPER
Image_935.jpg,CLEOPATRA
Image_936.jpg,GREAT EGGFLY
Image_937.jpg,ULYSES
Image_938.jpg,RED ADMIRAL
Image_939.jpg,EASTERN DAPPLE WHITE
Image_940.jpg,VICEROY
Image_941.jpg,PAINTED LADY
Image_942.jpg,MILBERTS TORTOISESHELL
Image_943.jpg,ULYSES
Image_944.jpg,RED CRACKER
Image_945.jpg,SLEEPY ORANGE
Image_946.jpg,BANDED ORANGE HELICONIAN
Image_947.jpg,GREY HAIRSTREAK
Image_948.jpg,INDRA SWALLOW
Image_949.jpg,ORANGE TIP
Image_950.jpg,RED POSTMAN
Image_951.jpg,MILBERTS TORTOISESHELL
Image_952.jpg,YELLOW SWALLOW TAIL
Image_953.jpg,BANDED ORANGE HELICONIAN
Image_954.jpg,ORANGE OAKLEAF
Image_955.jpg,MONARCH
Image_956.jpg,ADONIS
Image_957.jpg,MALACHITE
Image_958.jpg,MALACHITE
Image_959.jpg,ATALA
Image_960.jpg,JULIA
Image_961.jpg,PIPEVINE SWALLOW
Image_962.jpg,YELLOW SWALLOW TAIL
Image_963.jpg,SOUTHERN DOGFACE
Image_964.jpg,MOURNING CLOAK
Image_965.jpg,EASTERN DAPPLE WHITE
Image_966.jpg,RED POSTMAN
Image_967.jpg,PAINTED LADY
Image_968.jpg,ORCHARD SWALLOW
Image_969.jpg,MOURNING CLOAK
Image_970.jpg,SOUTHERN DOGFACE
Image_971.jpg,GREEN CELLED CATTLEHEART
Image_972.jpg,PURPLE HAIRSTREAK
Image_973.jpg,AMERICAN SNOOT
Image_974.jpg,SILVER SPOT SKIPPER
Image_975.jpg,STRAITED QUEEN
Image_976.jpg,GREEN CELLED CATTLEHEART
Image_977.jpg,BLACK HAIRSTREAK
Image_978.jpg,COMMON WOOD-NYMPH
Image_979.jpg,ORANGE TIP
Image_980.jpg,EASTERN COMA
Image_981.jpg,YELLOW SWALLOW TAIL
Image_982.jpg,ELBOWED PIERROT
Image_983.jpg,GOLD BANDED
Image_984.jpg,ORANGE TIP
Image_985.jpg,BANDED PEACOCK
Image_986.jpg,MONARCH
Image_987.jpg,EASTERN PINE ELFIN
Image_988.jpg,AMERICAN SNOOT
Image_989.jpg,GREAT JAY
Image_990.jpg,AMERICAN SNOOT
Image_991.jpg,SOOTYWING
Image_992.jpg,MILBERTS TORTOISESHELL
Image_993.jpg,IPHICLUS SISTER
Image_994.jpg,CLOUDED SULPHUR
Image_995.jpg,APPOLLO
Image_996.jpg,EASTERN COMA
Image_997.jpg,EASTERN COMA
Image_998.jpg,ATALA
Image_999.jpg,RED CRACKER
Image_1000.jpg,PEACOCK
Image_1001.jpg,ADONIS
Image_1002.jpg,DANAID EGGFLY
Image_1003.jpg,PAPER KITE
Image_1004.jpg,BLUE MORPHO
Image_1005.jpg,MOURNING CLOAK
Image_1006.jpg,MANGROVE SKIPPER
Image_1007.jpg,BLUE SPOTTED CROW
Image_1008.jpg,AMERICAN SNOOT
Image_1009.jpg,QUESTION MARK
Image_1010.jpg,GREEN CELLED CATTLEHEART
Image_1011.jpg,BANDED ORANGE HELICONIAN
Image_1012.jpg,ATALA
Image_1013.jpg,ORANGE TIP
Image_1014.jpg,RED CRACKER
Image_1015.jpg,MOURNING CLOAK
Image_1016.jpg,PAPER KITE
Image_1017.jpg,CHECQUERED SKIPPER
Image_1018.jpg,MESTRA
Image_1019.jpg,BLACK HAIRSTREAK
Image_1020.jpg,ELBOWED PIERROT
Image_1021.jpg,BLACK HAIRSTREAK
Image_1022.jpg,TROPICAL LEAFWING
Image_1023.jpg,PURPLISH COPPER
Image_1024.jpg,DANAID EGGFLY
Image_1025.jpg,COPPER TAIL
Image_1026.jpg,WOOD SATYR
Image_1027.jpg,MOURNING CLOAK
Image_1028.jpg,GREY HAIRSTREAK
Image_1029.jpg,PAPER KITE
Image_1030.jpg,PURPLE HAIRSTREAK
Image_1031.jpg,BROWN SIPROETA
Image_1032.jpg,ORANGE OAKLEAF
Image_1033.jpg,AN 88
Image_1034.jpg,ATALA
Image_1035.jpg,MILBERTS TORTOISESHELL
Image_1036.jpg,MONARCH
Image_1037.jpg,ORANGE OAKLEAF
Image_1038.jpg,EASTERN COMA
Image_1039.jpg,CHECQUERED SKIPPER
Image_1040.jpg,RED CRACKER
Image_1041.jpg,BANDED ORANGE HELICONIAN
Image_1042.jpg,CHECQUERED SKIPPER
Image_1043.jpg,CLOUDED SULPHUR
Image_1044.jpg,QUESTION MARK
Image_1045.jpg,BLUE SPOTTED CROW
Image_1046.jpg,BANDED ORANGE HELICONIAN
Image_1047.jpg,GREAT JAY
Image_1048.jpg,RED CRACKER
Image_1049.jpg,GREY HAIRSTREAK
Image_1050.jpg,ULYSES
Image_1051.jpg,INDRA SWALLOW
Image_1052.jpg,PAPER KITE
Image_1053.jpg,COMMON BANDED AWL
Image_1054.jpg,WOOD SATYR
Image_1055.jpg,MANGROVE SKIPPER
Image_1056.jpg,PEACOCK
Image_1057.jpg,GREAT JAY
Image_1058.jpg,CHESTNUT
Image_1059.jpg,RED POSTMAN
Image_1060.jpg,YELLOW SWALLOW TAIL
Image_1061.jpg,CAIRNS BIRDWING
Image_1062.jpg,DANAID EGGFLY
Image_1063.jpg,MONARCH
Image_1064.jpg,CLOUDED SULPHUR
Image_1065.jpg,ORANGE OAKLEAF
Image_1066.jpg,RED SPOTTED PURPLE
Image_1067.jpg,CABBAGE WHITE
Image_1068.jpg,CHECQUERED SKIPPER
Image_1069.jpg,PIPEVINE SWALLOW
Image_1070.jpg,WOOD SATYR
Image_1071.jpg,IPHICLUS SISTER
Image_1072.jpg,ULYSES
Image_1073.jpg,EASTERN PINE ELFIN
Image_1074.jpg,CABBAGE WHITE
Image_1075.jpg,CLODIUS PARNASSIAN
Image_1076.jpg,SILVER SPOT SKIPPER
Image_1077.jpg,IPHICLUS SISTER
Image_1078.jpg,JULIA
Image_1079.jpg,PAINTED LADY
Image_1080.jpg,MILBERTS TORTOISESHELL
Image_1081.jpg,WOOD SATYR
Image_1082.jpg,COMMON BANDED AWL
Image_1083.jpg,PINE WHITE
Image_1084.jpg,YELLOW SWALLOW TAIL
Image_1085.jpg,CLODIUS PARNASSIAN
Image_1086.jpg,BECKERS WHITE
Image_1087.jpg,SILVER SPOT SKIPPER
Image_1088.jpg,ATALA
Image_1089.jpg,GOLD BANDED
Image_1090.jpg,RED ADMIRAL
Image_1091.jpg,ULYSES
Image_1092.jpg,JULIA
Image_1093.jpg,ELBOWED PIERROT
Image_1094.jpg,PAPER KITE
Image_1095.jpg,TWO BARRED FLASHER
Image_1096.jpg,EASTERN COMA
Image_1097.jpg,ORCHARD SWALLOW
Image_1098.jpg,CAIRNS BIRDWING
Image_1099.jpg,CLODIUS PARNASSIAN
Image_1100.jpg,IPHICLUS SISTER
Image_1101.jpg,RED ADMIRAL
Image_1102.jpg,CLODIUS PARNASSIAN
Image_1103.jpg,CRIMSON PATCH
Image_1104.jpg,AMERICAN SNOOT
Image_1105.jpg,ULYSES
Image_1106.jpg,TWO BARRED FLASHER
Image_1107.jpg,ATALA
Image_1108.jpg,MOURNING CLOAK
Image_1109.jpg,PINE WHITE
Image_1110.jpg,INDRA SWALLOW
Image_1111.jpg,SOOTYWING
Image_1112.jpg,CABBAGE WHITE
Image_1113.jpg,CAIRNS BIRDWING
Image_1114.jpg,COPPER TAIL
Image_1115.jpg,EASTERN PINE ELFIN
Image_1116.jpg,ORANGE TIP
Image_1117.jpg,BROWN SIPROETA
Image_1118.jpg,DANAID EGGFLY
Image_1119.jpg,SOUTHERN DOGFACE
Image_1120.jpg,COMMON WOOD-NYMPH
Image_1121.jpg,RED POSTMAN
Image_1122.jpg,STRAITED QUEEN
Image_1123.jpg,AN 88
Image_1124.jpg,SCARCE SWALLOW
Image_1125.jpg,MESTRA
Image_1126.jpg,ADONIS
Image_1127.jpg,ATALA
Image_1128.jpg,COMMON WOOD-NYMPH
Image_1129.jpg,MOURNING CLOAK
Image_1130.jpg,ULYSES
Image_1131.jpg,ATALA
Image_1132.jpg,PAINTED LADY
Image_1133.jpg,BROWN SIPROETA
Image_1134.jpg,MILBERTS TORTOISESHELL
Image_1135.jpg,PURPLISH COPPER
Image_1136.jpg,ATALA
Image_1137.jpg,PIPEVINE SWALLOW
Image_1138.jpg,VICEROY
Image_1139.jpg,BANDED PEACOCK
Image_1140.jpg,ORANGE OAKLEAF
Image_1141.jpg,ELBOWED PIERROT
Image_1142.jpg,GREAT EGGFLY
Image_1143.jpg,SOUTHERN DOGFACE
Image_1144.jpg,RED CRACKER
Image_1145.jpg,GREY HAIRSTREAK
Image_1146.jpg,POPINJAY
Image_1147.jpg,CLOUDED SULPHUR
Image_1148.jpg,GREEN CELLED CATTLEHEART
Image_1149.jpg,RED CRACKER
Image_1150.jpg,MOURNING CLOAK
Image_1151.jpg,SLEEPY ORANGE
Image_1152.jpg,AMERICAN SNOOT
Image_1153.jpg,GREAT JAY
Image_1154.jpg,CHECQUERED SKIPPER
Image_1155.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1156.jpg,MONARCH
Image_1157.jpg,BLUE MORPHO
Image_1158.jpg,PAPER KITE
Image_1159.jpg,ADONIS
Image_1160.jpg,BECKERS WHITE
Image_1161.jpg,ULYSES
Image_1162.jpg,TWO BARRED FLASHER
Image_1163.jpg,MOURNING CLOAK
Image_1164.jpg,DANAID EGGFLY
Image_1165.jpg,CHECQUERED SKIPPER
Image_1166.jpg,MONARCH
Image_1167.jpg,MILBERTS TORTOISESHELL
Image_1168.jpg,PINE WHITE
Image_1169.jpg,BANDED ORANGE HELICONIAN
Image_1170.jpg,EASTERN COMA
Image_1171.jpg,SOUTHERN DOGFACE
Image_1172.jpg,BLUE SPOTTED CROW
Image_1173.jpg,EASTERN DAPPLE WHITE
Image_1174.jpg,EASTERN COMA
Image_1175.jpg,MILBERTS TORTOISESHELL
Image_1176.jpg,RED CRACKER
Image_1177.jpg,METALMARK
Image_1178.jpg,POPINJAY
Image_1179.jpg,MILBERTS TORTOISESHELL
Image_1180.jpg,POPINJAY
Image_1181.jpg,VICEROY
Image_1182.jpg,CHESTNUT
Image_1183.jpg,POPINJAY
Image_1184.jpg,COMMON WOOD-NYMPH
Image_1185.jpg,MOURNING CLOAK
Image_1186.jpg,VICEROY
Image_1187.jpg,CAIRNS BIRDWING
Image_1188.jpg,ORANGE TIP
Image_1189.jpg,CLEOPATRA
Image_1190.jpg,WOOD SATYR
Image_1191.jpg,PIPEVINE SWALLOW
Image_1192.jpg,STRAITED QUEEN
Image_1193.jpg,BLUE SPOTTED CROW
Image_1194.jpg,CHESTNUT
Image_1195.jpg,CLODIUS PARNASSIAN
Image_1196.jpg,CAIRNS BIRDWING
Image_1197.jpg,CABBAGE WHITE
Image_1198.jpg,COMMON BANDED AWL
Image_1199.jpg,LARGE MARBLE
Image_1200.jpg,BANDED PEACOCK
Image_1201.jpg,RED CRACKER
Image_1202.jpg,GREEN CELLED CATTLEHEART
Image_1203.jpg,PEACOCK
Image_1204.jpg,TROPICAL LEAFWING
Image_1205.jpg,COPPER TAIL
Image_1206.jpg,YELLOW SWALLOW TAIL
Image_1207.jpg,SILVER SPOT SKIPPER
Image_1208.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1209.jpg,STRAITED QUEEN
Image_1210.jpg,PURPLISH COPPER
Image_1211.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1212.jpg,INDRA SWALLOW
Image_1213.jpg,CLEOPATRA
Image_1214.jpg,EASTERN DAPPLE WHITE
Image_1215.jpg,ULYSES
Image_1216.jpg,JULIA
Image_1217.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1218.jpg,BROWN SIPROETA
Image_1219.jpg,ORANGE OAKLEAF
Image_1220.jpg,PINE WHITE
Image_1221.jpg,DANAID EGGFLY
Image_1222.jpg,BROWN SIPROETA
Image_1223.jpg,CLOUDED SULPHUR
Image_1224.jpg,ZEBRA LONG WING
Image_1225.jpg,PIPEVINE SWALLOW
Image_1226.jpg,PURPLE HAIRSTREAK
Image_1227.jpg,AN 88
Image_1228.jpg,SLEEPY ORANGE
Image_1229.jpg,RED ADMIRAL
Image_1230.jpg,CRECENT
Image_1231.jpg,CRECENT
Image_1232.jpg,POPINJAY
Image_1233.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1234.jpg,BANDED PEACOCK
Image_1235.jpg,EASTERN COMA
Image_1236.jpg,IPHICLUS SISTER
Image_1237.jpg,ATALA
Image_1238.jpg,BLUE SPOTTED CROW
Image_1239.jpg,ZEBRA LONG WING
Image_1240.jpg,TROPICAL LEAFWING
Image_1241.jpg,JULIA
Image_1242.jpg,MILBERTS TORTOISESHELL
Image_1243.jpg,CLOUDED SULPHUR
Image_1244.jpg,SLEEPY ORANGE
Image_1245.jpg,JULIA
Image_1246.jpg,PURPLISH COPPER
Image_1247.jpg,YELLOW SWALLOW TAIL
Image_1248.jpg,MESTRA
Image_1249.jpg,MILBERTS TORTOISESHELL
Image_1250.jpg,RED SPOTTED PURPLE
Image_1251.jpg,BROWN SIPROETA
Image_1252.jpg,APPOLLO
Image_1253.jpg,CHECQUERED SKIPPER
Image_1254.jpg,BLACK HAIRSTREAK
Image_1255.jpg,ORCHARD SWALLOW
Image_1256.jpg,PIPEVINE SWALLOW
Image_1257.jpg,ORCHARD SWALLOW
Image_1258.jpg,ELBOWED PIERROT
Image_1259.jpg,AMERICAN SNOOT
Image_1260.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1261.jpg,EASTERN PINE ELFIN
Image_1262.jpg,EASTERN PINE ELFIN
Image_1263.jpg,PURPLISH COPPER
Image_1264.jpg,CLOUDED SULPHUR
Image_1265.jpg,GREEN CELLED CATTLEHEART
Image_1266.jpg,SCARCE SWALLOW
Image_1267.jpg,TWO BARRED FLASHER
Image_1268.jpg,ULYSES
Image_1269.jpg,MILBERTS TORTOISESHELL
Image_1270.jpg,COMMON BANDED AWL
Image_1271.jpg,CRECENT
Image_1272.jpg,ELBOWED PIERROT
Image_1273.jpg,TWO BARRED FLASHER
Image_1274.jpg,JULIA
Image_1275.jpg,MALACHITE
Image_1276.jpg,CHESTNUT
Image_1277.jpg,EASTERN PINE ELFIN
Image_1278.jpg,ORANGE TIP
Image_1279.jpg,MONARCH
Image_1280.jpg,PIPEVINE SWALLOW
Image_1281.jpg,BECKERS WHITE
Image_1282.jpg,PURPLISH COPPER
Image_1283.jpg,RED SPOTTED PURPLE
Image_1284.jpg,COMMON BANDED AWL
Image_1285.jpg,CLODIUS PARNASSIAN
Image_1286.jpg,BECKERS WHITE
Image_1287.jpg,AN 88
Image_1288.jpg,CLODIUS PARNASSIAN
Image_1289.jpg,CLODIUS PARNASSIAN
Image_1290.jpg,ATALA
Image_1291.jpg,EASTERN COMA
Image_1292.jpg,CLOUDED SULPHUR
Image_1293.jpg,PEACOCK
Image_1294.jpg,IPHICLUS SISTER
Image_1295.jpg,ORANGE OAKLEAF
Image_1296.jpg,BLACK HAIRSTREAK
Image_1297.jpg,TWO BARRED FLASHER
Image_1298.jpg,GOLD BANDED
Image_1299.jpg,SCARCE SWALLOW
Image_1300.jpg,INDRA SWALLOW
Image_1301.jpg,ORANGE TIP
Image_1302.jpg,ZEBRA LONG WING
Image_1303.jpg,RED POSTMAN
Image_1304.jpg,COMMON WOOD-NYMPH
Image_1305.jpg,INDRA SWALLOW
Image_1306.jpg,MANGROVE SKIPPER
Image_1307.jpg,AMERICAN SNOOT
Image_1308.jpg,GREY HAIRSTREAK
Image_1309.jpg,CLODIUS PARNASSIAN
Image_1310.jpg,APPOLLO
Image_1311.jpg,WOOD SATYR
Image_1312.jpg,MALACHITE
Image_1313.jpg,CRECENT
Image_1314.jpg,IPHICLUS SISTER
Image_1315.jpg,VICEROY
Image_1316.jpg,RED POSTMAN
Image_1317.jpg,METALMARK
Image_1318.jpg,INDRA SWALLOW
Image_1319.jpg,BLACK HAIRSTREAK
Image_1320.jpg,RED ADMIRAL
Image_1321.jpg,CLOUDED SULPHUR
Image_1322.jpg,CABBAGE WHITE
Image_1323.jpg,SLEEPY ORANGE
Image_1324.jpg,PURPLISH COPPER
Image_1325.jpg,COMMON WOOD-NYMPH
Image_1326.jpg,AFRICAN GIANT SWALLOWTAIL
Image_1327.jpg,YELLOW SWALLOW TAIL
Image_1328.jpg,POPINJAY
Image_1329.jpg,MANGROVE SKIPPER
Image_1330.jpg,PINE WHITE
Image_1331.jpg,GREY HAIRSTREAK
Image_1332.jpg,YELLOW SWALLOW TAIL
Image_1333.jpg,EASTERN PINE ELFIN
Image_1334.jpg,MANGROVE SKIPPER
Image_1335.jpg,INDRA SWALLOW
Image_1336.jpg,BANDED PEACOCK
Image_1337.jpg,VICEROY
Image_1338.jpg,AN 88
Image_1339.jpg,RED POSTMAN
Image_1340.jpg,ATALA
Image_1341.jpg,SCARCE SWALLOW
Image_1342.jpg,TROPICAL LEAFWING
Image_1343.jpg,RED SPOTTED PURPLE
Image_1344.jpg,MANGROVE SKIPPER
Image_1345.jpg,CLEOPATRA
Image_1346.jpg,PAPER KITE
Image_1347.jpg,COPPER TAIL
Image_1348.jpg,BANDED ORANGE HELICONIAN
Image_1349.jpg,GOLD BANDED
Image_1350.jpg,BROWN SIPROETA
Image_1351.jpg,PAPER KITE
Image_1352.jpg,CHECQUERED SKIPPER
Image_1353.jpg,SLEEPY ORANGE
Image_1354.jpg,EASTERN COMA
Image_1355.jpg,CLODIUS PARNASSIAN
Image_1356.jpg,SOUTHERN DOGFACE
Image_1357.jpg,EASTERN PINE ELFIN
Image_1358.jpg,WOOD SATYR
Image_1359.jpg,COMMON WOOD-NYMPH
Image_1360.jpg,COPPER TAIL
Image_1361.jpg,CHESTNUT
Image_1362.jpg,PAPER KITE
Image_1363.jpg,MOURNING CLOAK
Image_1364.jpg,METALMARK
Image_1365.jpg,STRAITED QUEEN
Image_1366.jpg,GREEN CELLED CATTLEHEART
Image_1367.jpg,ZEBRA LONG WING
Image_1368.jpg,CLEOPATRA
Image_1369.jpg,CRIMSON PATCH
Image_1370.jpg,STRAITED QUEEN
Image_1371.jpg,WOOD SATYR
Image_1372.jpg,PURPLISH COPPER
Image_1373.jpg,MOURNING CLOAK
Image_1374.jpg,CHESTNUT
Image_1375.jpg,ZEBRA LONG WING
Image_1376.jpg,ZEBRA LONG WING
Image_1377.jpg,TWO BARRED FLASHER
